"","county","fips","totalcountconfirmed","totalcountdeaths","newcountconfirmed","newcountdeaths","date","PopDensity","Poverty_Estimate","Poverty_Percent","Median_Household_Income","State","Pop_Estimate","Rural_urban_Continuum_Code_2013","Urban_Influence_Code_2013","Total_age65plus","PopDensity_per_square_mile_of_land_area","HouseDensity.per.square.mile.of.land.area","ICU_Beds","elder_ratio","new_casesrate","PopCode"
"13846","San Mateo",277305,4733,114,124,0,"2020-07-21",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.61134176688823,"1"
"13847","San Mateo",277305,4796,114,63,0,"2020-07-22",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.818665575112566,"1"
"13848","San Mateo",277305,4895,114,99,0,"2020-07-23",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.28647447517689,"1"
"13849","San Mateo",277305,4954,117,59,3,"2020-07-24",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.766686808438753,"1"
"13850","San Mateo",277305,5023,117,69,0,"2020-07-25",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.896633725123287,"1"
"13851","San Mateo",277305,5078,117,55,0,"2020-07-26",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.714708041764939,"1"
"13852","San Mateo",277305,5108,117,30,0,"2020-07-27",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.389840750053603,"1"
"13853","San Mateo",277305,5171,118,63,1,"2020-07-28",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.818665575112566,"1"
"13854","San Mateo",277305,5305,118,134,0,"2020-07-29",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.74128868357276,"1"
"13855","San Mateo",277305,5369,118,64,0,"2020-07-30",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.83166026678102,"1"
"13856","San Mateo",277305,5416,119,47,1,"2020-07-31",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.610750508417312,"1"
"13857","San Mateo",277305,5520,119,104,0,"2020-08-01",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.35144793351916,"1"
"13858","San Mateo",277305,5618,119,98,0,"2020-08-02",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.27347978350844,"1"
"13859","San Mateo",277305,5661,119,43,0,"2020-08-03",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.558771741743498,"1"
"13860","San Mateo",277305,5690,120,29,1,"2020-08-04",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.37684605838515,"1"
"13861","San Mateo",277305,5695,120,5,0,"2020-08-05",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.0649734583422672,"1"
"13862","San Mateo",277305,5885,120,190,0,"2020-08-06",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.46899141700615,"1"
"13863","San Mateo",277305,5948,120,63,0,"2020-08-07",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.818665575112566,"1"
"13864","San Mateo",277305,6021,120,73,0,"2020-08-08",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.948612491797101,"1"
"13865","San Mateo",277305,6094,120,73,0,"2020-08-09",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.948612491797101,"1"
"13866","San Mateo",277305,6222,120,128,0,"2020-08-10",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.66332053356204,"1"
"13867","San Mateo",277305,6339,122,117,2,"2020-08-11",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.52037892520905,"1"
"13868","San Mateo",277305,6427,122,88,0,"2020-08-12",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.1435328668239,"1"
"13869","San Mateo",277305,6503,122,76,0,"2020-08-13",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.987596566802461,"1"
"13870","San Mateo",277305,6655,126,152,4,"2020-08-14",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.97519313360492,"1"
"13871","San Mateo",277305,6860,126,205,0,"2020-08-15",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.66391179203295,"1"
"13872","San Mateo",277305,6942,126,82,0,"2020-08-16",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.06556471681318,"1"
"13873","San Mateo",277305,6987,126,45,0,"2020-08-17",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.584761125080405,"1"
"13874","San Mateo",277305,7074,127,87,1,"2020-08-18",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.13053817515545,"1"
"13875","San Mateo",277305,7146,127,72,0,"2020-08-19",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.935617800128647,"1"
"13876","San Mateo",277305,7188,127,42,0,"2020-08-20",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.545777050075044,"1"
"13877","San Mateo",277305,7253,128,65,1,"2020-08-21",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.844654958449473,"1"
"13878","San Mateo",277305,7361,128,108,0,"2020-08-22",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.40342670019297,"1"
"13879","San Mateo",277305,7450,128,89,0,"2020-08-23",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.15652755849236,"1"
"13880","San Mateo",277305,7502,128,52,0,"2020-08-24",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.675723966759579,"1"
"13881","San Mateo",277305,7636,130,134,2,"2020-08-25",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.74128868357276,"1"
"13882","San Mateo",277305,7655,130,19,0,"2020-08-26",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.246899141700615,"1"
"13883","San Mateo",277305,7728,130,73,0,"2020-08-27",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.948612491797101,"1"
"13884","San Mateo",277305,7783,131,55,1,"2020-08-28",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.714708041764939,"1"
"13885","San Mateo",277305,7928,131,145,0,"2020-08-29",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.88423029192575,"1"
"13886","San Mateo",277305,8013,131,85,0,"2020-08-30",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.10454879181854,"1"
"13887","San Mateo",277305,8065,131,52,0,"2020-08-31",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.675723966759579,"1"
"13888","San Mateo",277305,8132,132,67,1,"2020-09-01",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.87064434178638,"1"
"13889","San Mateo",277305,8148,132,16,0,"2020-09-02",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.207915066695255,"1"
"13890","San Mateo",277305,8211,132,63,0,"2020-09-03",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.818665575112566,"1"
"13891","San Mateo",277305,8275,135,64,3,"2020-09-04",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.83166026678102,"1"
"13892","San Mateo",277305,8352,135,77,0,"2020-09-05",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.00059125847091,"1"
"13893","San Mateo",277305,8387,135,35,0,"2020-09-06",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.45481420839587,"1"
"13894","San Mateo",277305,8409,135,22,0,"2020-09-07",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.285883216705976,"1"
"13895","San Mateo",277305,8460,136,51,1,"2020-09-08",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.662729275091125,"1"
"13896","San Mateo",277305,8478,136,18,0,"2020-09-09",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.233904450032162,"1"
"13897","San Mateo",277305,8529,136,51,0,"2020-09-10",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.662729275091125,"1"
"13898","San Mateo",277305,8611,139,82,3,"2020-09-11",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.06556471681318,"1"
"13899","San Mateo",277305,8759,139,148,0,"2020-09-12",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.92321436693111,"1"
"13900","San Mateo",277305,8811,139,52,0,"2020-09-13",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.675723966759579,"1"
"13901","San Mateo",277305,8847,139,36,0,"2020-09-14",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.467808900064324,"1"
"13902","San Mateo",277305,8895,142,48,3,"2020-09-15",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.623745200085765,"1"
"13903","San Mateo",277305,8944,142,49,0,"2020-09-16",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.636739891754218,"1"
"13904","San Mateo",277305,8984,142,40,0,"2020-09-17",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.519787666738137,"1"
"13905","San Mateo",277305,9062,142,78,0,"2020-09-18",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.01358595013937,"1"
"13906","San Mateo",277305,9158,143,96,1,"2020-09-19",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.24749040017153,"1"
"13907","San Mateo",277305,9198,143,40,0,"2020-09-20",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.519787666738137,"1"
"13908","San Mateo",277305,9239,143,41,0,"2020-09-21",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.532782358406591,"1"
"13909","San Mateo",277305,9291,144,52,1,"2020-09-22",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.675723966759579,"1"
"13910","San Mateo",277305,9351,144,60,0,"2020-09-23",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.779681500107206,"1"
"13911","San Mateo",277305,9376,144,25,0,"2020-09-24",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.324867291711336,"1"
"13912","San Mateo",277305,9447,150,71,6,"2020-09-25",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.922623108460194,"1"
"13913","San Mateo",277305,9509,150,62,0,"2020-09-26",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.805670883444113,"1"
"13914","San Mateo",277305,9566,150,57,0,"2020-09-27",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.740697425101846,"1"
"13915","San Mateo",277305,9582,150,16,0,"2020-09-28",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.207915066695255,"1"
"13916","San Mateo",277305,9619,150,37,0,"2020-09-29",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.480803591732777,"1"
"13917","San Mateo",277305,9634,150,15,0,"2020-09-30",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.194920375026802,"1"
"13918","San Mateo",277305,9681,150,47,0,"2020-10-01",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.610750508417312,"1"
"13919","San Mateo",277305,9745,152,64,2,"2020-10-02",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.83166026678102,"1"
"13920","San Mateo",277305,9822,152,77,0,"2020-10-03",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.00059125847091,"1"
"13921","San Mateo",277305,9858,152,36,0,"2020-10-04",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.467808900064324,"1"
"13922","San Mateo",277305,9896,152,38,0,"2020-10-05",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.493798283401231,"1"
"13923","San Mateo",277305,9934,154,38,2,"2020-10-06",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.493798283401231,"1"
"13924","San Mateo",277305,9980,154,46,0,"2020-10-07",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.597755816748858,"1"
"13925","San Mateo",277305,10044,154,64,0,"2020-10-08",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.83166026678102,"1"
"13926","San Mateo",277305,10140,155,96,1,"2020-10-09",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.24749040017153,"1"
"13927","San Mateo",277305,10218,155,78,0,"2020-10-10",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.01358595013937,"1"
"13928","San Mateo",277305,10240,155,22,0,"2020-10-11",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.285883216705976,"1"
"13929","San Mateo",277305,10262,155,22,0,"2020-10-12",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.285883216705976,"1"
"13930","San Mateo",277305,10286,155,24,0,"2020-10-13",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.311872600042882,"1"
"13931","San Mateo",277305,37227,447,143,11,"2021-02-09",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.85824090858884,"1"
"13932","San Mateo",277305,37323,447,96,0,"2021-02-10",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.24749040017153,"1"
"13933","San Mateo",277305,37439,447,116,0,"2021-02-11",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.5073842335406,"1"
"13934","San Mateo",277305,37560,474,121,27,"2021-02-12",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.57235769188287,"1"
"13935","San Mateo",277305,37745,474,185,0,"2021-02-13",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.40401795866389,"1"
"13936","San Mateo",277305,37859,474,114,0,"2021-02-14",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.48139485020369,"1"
"13937","San Mateo",277305,37969,474,110,0,"2021-02-15",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.42941608352988,"1"
"13938","San Mateo",277305,38041,481,72,7,"2021-02-16",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.935617800128647,"1"
"13939","San Mateo",277305,38124,481,83,0,"2021-02-17",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.07855940848164,"1"
"13940","San Mateo",277305,38185,481,61,0,"2021-02-18",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.79267619177566,"1"
"13941","San Mateo",277305,38256,497,71,16,"2021-02-19",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,0.922623108460194,"1"
"13942","San Mateo",277305,38371,497,115,0,"2021-02-20",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.49438954187215,"1"
"13943","San Mateo",277305,38448,497,77,0,"2021-02-21",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.00059125847091,"1"
"13944","San Mateo",277305,38542,497,94,0,"2021-02-22",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.22150101683462,"1"
"13945","San Mateo",277305,15855,176,343,0,"2020-12-06",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,4.45717924227953,"1"
"13946","San Mateo",277305,16029,176,174,0,"2020-12-07",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.2610763503109,"1"
"13947","San Mateo",277305,16305,177,276,1,"2020-12-08",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.58653490049315,"1"
"13948","San Mateo",277305,16422,177,117,0,"2020-12-09",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.52037892520905,"1"
"13949","San Mateo",277305,16701,177,279,0,"2020-12-10",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.62551897549851,"1"
"13950","San Mateo",277305,17240,179,539,2,"2020-12-11",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,7.0041388092964,"1"
"13951","San Mateo",277305,17574,179,334,0,"2020-12-12",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,4.34022701726345,"1"
"13952","San Mateo",277305,18090,179,516,0,"2020-12-13",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,6.70526090092197,"1"
"13953","San Mateo",277305,18361,179,271,0,"2020-12-14",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.52156144215088,"1"
"13954","San Mateo",277305,18907,183,546,4,"2020-12-15",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,7.09510165097558,"1"
"13955","San Mateo",277305,19292,183,385,0,"2020-12-16",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,5.00295629235457,"1"
"13956","San Mateo",277305,19647,183,355,0,"2020-12-17",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,4.61311554230097,"1"
"13957","San Mateo",277305,19971,198,324,15,"2020-12-18",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,4.21028010057891,"1"
"13958","San Mateo",277305,20393,198,422,0,"2020-12-19",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,5.48375988408735,"1"
"13959","San Mateo",277305,20764,198,371,0,"2020-12-20",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,4.82103060899622,"1"
"13960","San Mateo",277305,21035,198,271,0,"2020-12-21",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.52156144215088,"1"
"13961","San Mateo",277305,21382,203,347,5,"2020-12-22",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,4.50915800895334,"1"
"13962","San Mateo",277305,35451,382,228,0,"2021-01-30",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.96278970040738,"1"
"13963","San Mateo",277305,35659,382,208,0,"2021-01-31",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.70289586703831,"1"
"13964","San Mateo",277305,35843,382,184,0,"2021-02-01",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.39102326699543,"1"
"13965","San Mateo",277305,36004,395,161,13,"2021-02-02",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.092145358621,"1"
"13966","San Mateo",277305,36227,395,223,0,"2021-02-03",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.89781624206512,"1"
"13967","San Mateo",277305,36437,395,210,0,"2021-02-04",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.72888525037522,"1"
"13968","San Mateo",277305,36582,436,145,41,"2021-02-05",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.88423029192575,"1"
"13969","San Mateo",277305,36824,436,242,0,"2021-02-06",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.14471538376573,"1"
"13970","San Mateo",277305,36984,436,160,0,"2021-02-07",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.07915066695255,"1"
"13971","San Mateo",277305,37084,436,100,0,"2021-02-08",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.29946916684534,"1"
"13972","San Mateo",277305,34441,356,254,16,"2021-01-26",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.30065168378717,"1"
"13973","San Mateo",277305,34619,356,178,0,"2021-01-27",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.31305511698471,"1"
"13974","San Mateo",277305,31291,294,597,26,"2021-01-15",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,7.7578309260667,"1"
"13975","San Mateo",277305,31805,294,514,0,"2021-01-16",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,6.67927151758507,"1"
"13976","San Mateo",277305,32186,294,381,0,"2021-01-17",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,4.95097752568076,"1"
"13977","San Mateo",277305,32515,294,329,0,"2021-01-18",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,4.27525355892118,"1"
"13978","San Mateo",277305,14177,170,137,0,"2020-11-29",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.78027275857812,"1"
"13979","San Mateo",277305,14276,170,99,0,"2020-11-30",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.28647447517689,"1"
"13980","San Mateo",277305,14495,170,219,0,"2020-12-01",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.8458374753913,"1"
"13981","San Mateo",277305,14757,170,262,0,"2020-12-02",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.4046092171348,"1"
"13982","San Mateo",277305,14909,170,152,0,"2020-12-03",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,1.97519313360492,"1"
"13983","San Mateo",277305,15112,176,203,6,"2020-12-04",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.63792240869605,"1"
"13984","San Mateo",277305,15512,176,400,0,"2020-12-05",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,5.19787666738137,"1"
"13985","San Mateo",277305,33156,309,227,0,"2021-01-21",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.94979500873893,"1"
"13986","San Mateo",277305,33401,340,245,31,"2021-01-22",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.18369945877109,"1"
"13987","San Mateo",277305,34931,356,312,0,"2021-01-28",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,4.05434380055747,"1"
"13988","San Mateo",277305,35223,382,292,26,"2021-01-29",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.7944499671884,"1"
"13989","San Mateo",277305,34187,340,231,0,"2021-01-25",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.00177377541274,"1"
"13990","San Mateo",277305,32730,309,215,15,"2021-01-19",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.79385870871749,"1"
"13991","San Mateo",277305,32929,309,199,0,"2021-01-20",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,2.58594364202223,"1"
"13992","San Mateo",277305,33696,340,295,0,"2021-01-23",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.83343404219376,"1"
"13993","San Mateo",277305,33956,340,260,0,"2021-01-24",659.1746544,46328,6.1,135234,"CA",769545,"1","1",123921,1602.2,604.4,131,0.161031518624642,3.37861983379789,"1"
"13994","Santa Barbara",277306,13782,142,195,2,"2020-12-15",62.63967412,51298,12,74530,"CA",446527,"2","2",68465,155,55.9,82,0.153327794287915,4.36703715564792,"1"
"13995","Santa Barbara",277306,13587,140,338,0,"2020-12-14",62.63967412,51298,12,74530,"CA",446527,"2","2",68465,155,55.9,82,0.153327794287915,7.56953106978973,"1"
